"","study","germplasmName","predicted.value","std.error","status"
"31","Big6_Fra_23","19-26456",62.7225494828045,0.461564447347753,"Estimable"
"32","Big6_Fra_23","19-26709",61.8993797077818,0.363010486062463,"Estimable"
"33","Big6_Fra_23","19-27565",62.0707467081225,0.369183276628568,"Estimable"
"34","Big6_Fra_23","19-4151",62.202642160877,0.350335024339655,"Estimable"
"35","Big6_Fra_23","19-5122",61.9418091134944,0.350871135645784,"Estimable"
"36","Big6_Fra_23","19-5632",62.3748098206166,0.347197245956587,"Estimable"
"37","Big6_Fra_23","19-6637",63.1468177395905,0.375440151076256,"Estimable"
"38","Big6_Fra_23","19-6946",61.107497961351,0.371153570605906,"Estimable"
"39","Big6_Fra_23","2020-10001",63.361931471948,0.424163010925773,"Estimable"
"40","Big6_Fra_23","2020-10026",61.7249587235572,0.86190712642566,"Estimable"
"41","Big6_Fra_23","2020-10275",62.2439942819251,0.407433831215923,"Estimable"
"42","Big6_Fra_23","2020-10322",60.792565662413,0.401541936910499,"Estimable"
"43","Big6_Fra_23","2020-10415",59.5074787199685,0.443716976088114,"Estimable"
"44","Big6_Fra_23","2020-10435",61.2630643497644,0.406917818224347,"Estimable"
"45","Big6_Fra_23","2020-10630",62.6545057611107,0.46646322418805,"Estimable"
"46","Big6_Fra_23","2020-11134",61.9378033951859,0.863432242738343,"Estimable"
"47","Big6_Fra_23","2020-11426",60.7081657284504,0.404282619572476,"Estimable"
"48","Big6_Fra_23","2020-11841",62.3482367082075,0.86118541751224,"Estimable"
"49","Big6_Fra_23","2020-12650",62.2611330078261,0.423159201501128,"Estimable"
"50","Big6_Fra_23","2020-12665",62.7474738259934,0.409500771419839,"Estimable"
"51","Big6_Fra_23","2020-13145",61.6724260125663,0.861514572544991,"Estimable"
"52","Big6_Fra_23","2020-1362",62.1366520620858,0.862827942972344,"Estimable"
"53","Big6_Fra_23","2020-13902",61.4815093514408,0.429550144439904,"Estimable"
"54","Big6_Fra_23","2020-14116",60.1037513831743,0.45013464006615,"Estimable"
"55","Big6_Fra_23","2020-1511",62.8146082573994,0.861095411902193,"Estimable"
"56","Big6_Fra_23","2020-15256",62.234472011825,0.438412942524276,"Estimable"
"57","Big6_Fra_23","2020-15403",63.3942611944279,0.863794439407508,"Estimable"
"58","Big6_Fra_23","2020-15429",62.7777421647432,0.862483115864444,"Estimable"
"59","Big6_Fra_23","2020-15726",61.908543141713,0.405736618130547,"Estimable"
"60","Big6_Fra_23","2020-1578",62.1579620349706,0.862098300138422,"Estimable"
"61","Big6_Fra_23","2020-16022",61.7097494193357,0.862275872751854,"Estimable"
"62","Big6_Fra_23","2020-16035",61.6402425943346,0.433267586603689,"Estimable"
"63","Big6_Fra_23","2020-16102",62.951182793174,0.40083379948624,"Estimable"
"64","Big6_Fra_23","2020-16118",62.3885494851943,0.863045238245423,"Estimable"
"65","Big6_Fra_23","2020-16145",62.6029910218485,0.86211161441848,"Estimable"
"66","Big6_Fra_23","2020-16641",61.852843748265,0.863193823052108,"Estimable"
"67","Big6_Fra_23","2020-17006",62.1071082889107,0.863555341822437,"Estimable"
"68","Big6_Fra_23","2020-17017",62.1425329714479,0.861437177512927,"Estimable"
"69","Big6_Fra_23","2020-1761",62.2924342377659,0.863711547683945,"Estimable"
"70","Big6_Fra_23","2020-1847",61.685096797704,0.861173409623856,"Estimable"
"71","Big6_Fra_23","2020-1862",61.0446283912584,0.862630633909386,"Estimable"
"72","Big6_Fra_23","2020-2010",61.2245894681892,0.428219853758952,"Estimable"
"73","Big6_Fra_23","2020-2032",60.911757261582,0.864229287175093,"Estimable"
"74","Big6_Fra_23","2020-2068",61.8075743973636,0.86284621216537,"Estimable"
"75","Big6_Fra_23","2020-2101",62.0330362449636,0.417789244068923,"Estimable"
"76","Big6_Fra_23","2020-2318",62.308481914669,0.8636622311813,"Estimable"
"77","Big6_Fra_23","2020-2334",60.3362770025079,0.417498002036458,"Estimable"
"78","Big6_Fra_23","2020-2749",63.883036949247,0.445393869486772,"Estimable"
"79","Big6_Fra_23","2020-2770",63.5468726006613,0.862943090947031,"Estimable"
"80","Big6_Fra_23","2020-2864",62.1728159295038,0.422967453788197,"Estimable"
"81","Big6_Fra_23","2020-3205",61.0604955644759,0.862807393560835,"Estimable"
"82","Big6_Fra_23","2020-3234",61.193625266061,0.863399313512667,"Estimable"
"83","Big6_Fra_23","2020-3607",62.5371969441166,0.861422830106527,"Estimable"
"84","Big6_Fra_23","2020-40034",62.5412309397815,0.40275748092771,"Estimable"
"85","Big6_Fra_23","2020-4907",61.4638369924735,0.861052443344814,"Estimable"
"86","Big6_Fra_23","2020-4951",62.0536831622896,0.862573950420165,"Estimable"
"87","Big6_Fra_23","2020-5250",63.3114765789201,0.862445054978709,"Estimable"
"88","Big6_Fra_23","2020-5369",61.7448210217706,0.863007587527734,"Estimable"
"89","Big6_Fra_23","2020-5376",61.6352885664337,0.436544846983572,"Estimable"
"90","Big6_Fra_23","2020-5416",61.8364004196975,0.861795937077314,"Estimable"
"91","Big6_Fra_23","2020-5533",62.2085788474054,0.863078851078394,"Estimable"
"92","Big6_Fra_23","2020-5545",61.8714335665491,0.861654855669514,"Estimable"
"93","Big6_Fra_23","2020-571",62.3342395445566,0.862775812695896,"Estimable"
"94","Big6_Fra_23","2020-6010",61.692697773506,0.86216322161124,"Estimable"
"95","Big6_Fra_23","2020-6205",61.4806471697313,0.412178230993899,"Estimable"
"96","Big6_Fra_23","2020-6254",60.5753694668014,0.433845546592131,"Estimable"
"97","Big6_Fra_23","2020-6415",62.75357457641,0.8615762554228,"Estimable"
"98","Big6_Fra_23","2020-6435",60.7010920787538,0.430829359963481,"Estimable"
"99","Big6_Fra_23","2020-6633",62.5810074201861,0.861626408597594,"Estimable"
"100","Big6_Fra_23","2020-7021",61.3870859270259,0.439351125112668,"Estimable"
"101","Big6_Fra_23","2020-7024",62.938353577756,0.860723900174913,"Estimable"
"102","Big6_Fra_23","2020-7035",61.1972304543658,0.863147272248817,"Estimable"
"103","Big6_Fra_23","2020-7369",61.8323248445561,0.862291957037929,"Estimable"
"104","Big6_Fra_23","2020-7719",61.6104688593392,0.410104840040701,"Estimable"
"105","Big6_Fra_23","2020-7737",62.1493023443431,0.410289778900337,"Estimable"
"106","Big6_Fra_23","2020-7877",61.0545328964506,0.863229368106357,"Estimable"
"107","Big6_Fra_23","2020-7917",63.0505647301036,0.438253981909231,"Estimable"
"108","Big6_Fra_23","2020-8754",61.9067211708315,0.862952431821401,"Estimable"
"109","Big6_Fra_23","2020-9168",62.1516604269695,0.860566829978655,"Estimable"
"110","Big6_Fra_23","2020-9801",63.0394008500323,0.407342149987658,"Estimable"
"111","Big6_Fra_23","2020-9828",62.280334996608,0.861911606587532,"Estimable"
"112","Big6_Fra_23","2020-9856",61.7511468065857,0.86213814568833,"Estimable"
"113","Big6_Fra_23","2020-9945",59.9502204044805,0.430122397319862,"Estimable"
"114","Big6_Fra_23","25R76",61.683519416245,0.88876326218923,"Estimable"
"115","Big6_Fra_23","AgriMAXX503",61.6653577494892,0.903005488755843,"Estimable"
"116","Big6_Fra_23","FILL",61.7651608952062,0.947025054022665,"Estimable"
"117","Big6_Fra_23","IL16LCSDH-01-T-863-10",62.6447169960286,0.862629608517566,"Estimable"
"118","Big6_Fra_23","IL16LCSDH-01-T-863-32",62.7104806636988,0.861707888521129,"Estimable"
"119","Big6_Fra_23","IL16LCSDH-01-T-863-5",62.2205060412557,0.862432420582063,"Estimable"
"120","Big6_Fra_23","IL16LCSDH-01-T-863-58",63.6865239187363,0.862299451065963,"Estimable"
"121","Big6_Fra_23","IL16LCSDH-01-T-863-6",63.7031619039495,0.862078498336821,"Estimable"
"122","Big6_Fra_23","IL16LCSDH-01-T-863-63",61.6134834694359,0.862110650633338,"Estimable"
"123","Big6_Fra_23","IL16LCSDH-01-T-863-72",61.5333612839201,0.862306437641278,"Estimable"
"124","Big6_Fra_23","IL16LCSDH-02-T-864-29",61.2520370423056,0.862564827807405,"Estimable"
"125","Big6_Fra_23","IL16LCSDH-02-T-864-38",61.4966472909748,0.861486113898459,"Estimable"
"126","Big6_Fra_23","IL16LCSDH-02-T-864-5",61.5875539509939,0.864458501113547,"Estimable"
"127","Big6_Fra_23","IL16LCSDH-02-T-864-54",61.2525967228635,0.862484085999616,"Estimable"
"128","Big6_Fra_23","IL16LCSDH-02-T-864-59",62.2967570145545,0.861815713820489,"Estimable"
"129","Big6_Fra_23","IL16LCSDH-02-T-864-6",62.3093891542109,0.865630929083826,"Estimable"
"130","Big6_Fra_23","IL16LCSDH-02-T-864-63",61.4665791077482,0.86048719782727,"Estimable"
"131","Big6_Fra_23","IL16LCSDH-03-T-865-28",61.445083785179,0.863186830891548,"Estimable"
"132","Big6_Fra_23","IL16LCSDH-03-T-865-39",62.1571368549229,0.862268369396159,"Estimable"
"133","Big6_Fra_23","IL16LCSDH-03-T-865-46",62.731958534879,0.862360804057539,"Estimable"
"134","Big6_Fra_23","IL16LCSDH-04-T-2659-20",62.543700382196,0.862467619031378,"Estimable"
"135","Big6_Fra_23","IL16LCSDH-04-T-2659-207",62.9896757714689,0.862466851544222,"Estimable"
"136","Big6_Fra_23","IL16LCSDH-04-T-2659-212",62.6172373004993,0.861638090506113,"Estimable"
"137","Big6_Fra_23","IL16LCSDH-04-T-2659-216",62.4556819053621,0.861961649814962,"Estimable"
"138","Big6_Fra_23","IL16LCSDH-04-T-2659-225",62.5145841103616,0.860971325024196,"Estimable"
"139","Big6_Fra_23","IL16LCSDH-04-T-2659-232",61.5951781421112,0.862257860547306,"Estimable"
"140","Big6_Fra_23","IL16LCSDH-04-T-2659-3",61.9121722890963,0.861717951558395,"Estimable"
"141","Big6_Fra_23","IL16LCSDH-04-T-2659-8",62.324351691907,0.86146715915057,"Estimable"
"142","Big6_Fra_23","IL16LCSDH-05-T-2660-3",63.3793390703952,0.863034604603362,"Estimable"
"143","Big6_Fra_23","IL16LCSDH-06-T-2661-17",61.0983317090151,0.860720254102566,"Estimable"
"144","Big6_Fra_23","IL16LCSDH-06-T-2661-19",61.3905696131733,0.863520861679554,"Estimable"
"145","Big6_Fra_23","IL16LCSDH-06-T-2661-202",62.4711071067973,0.862222959940399,"Estimable"
"146","Big6_Fra_23","IL16LCSDH-06-T-2661-21",61.6964739622106,0.863076067765954,"Estimable"
"147","Big6_Fra_23","IL16LCSDH-06-T-2661-212",60.9712191210943,0.862017141363067,"Estimable"
"148","Big6_Fra_23","IL16LCSDH-06-T-2661-39",61.4140548784713,0.863420768304045,"Estimable"
"149","Big6_Fra_23","IL16LCSDH-07-T-2662-201",62.2013586130799,0.860619774955332,"Estimable"
"150","Big6_Fra_23","IL16LCSDH-07-T-2662-202",61.5225650660014,0.862002401013314,"Estimable"
"151","Big6_Fra_23","IL16LCSDH-07-T-2662-203",62.8429988351897,0.862989911925369,"Estimable"
"152","Big6_Fra_23","IL16LCSDH-07-T-2662-22",62.6831883513108,0.863452178002095,"Estimable"
"153","Big6_Fra_23","IL16LCSDH-07-T-2662-225",63.4483416160718,0.860400028281515,"Estimable"
"154","Big6_Fra_23","IL16LCSDH-07-T-2662-241",63.2205237092149,0.861535146324056,"Estimable"
"155","Big6_Fra_23","IL16LCSDH-08-T-2663-55",63.1573613487408,0.862427234491258,"Estimable"
"156","Big6_Fra_23","IL16LCSDH-09-T-2664-16",63.7283122488479,0.862414586912083,"Estimable"
"157","Big6_Fra_23","IL16LCSDH-09-T-2664-18",62.2888113796807,0.861707219200934,"Estimable"
"158","Big6_Fra_23","IL16LCSDH-09-T-2664-20",63.4646170378055,0.860942979945817,"Estimable"
"159","Big6_Fra_23","IL16LCSDH-09-T-2664-23",63.1905212490881,0.862220444229996,"Estimable"
"160","Big6_Fra_23","IL16LCSDH-09-T-2664-24",63.6505923583356,0.861733994066208,"Estimable"
"161","Big6_Fra_23","IL16LCSDH-09-T-2664-27",62.365840421805,0.862583268421211,"Estimable"
"162","Big6_Fra_23","IL16LCSDH-09-T-2664-28",63.5237950690141,0.861042900715379,"Estimable"
"163","Big6_Fra_23","IL16LCSDH-09-T-2664-30",62.4082529025691,0.862096772070876,"Estimable"
"164","Big6_Fra_23","IL16LCSDH-09-T-2664-36",63.6468174816762,0.862067585961881,"Estimable"
"165","Big6_Fra_23","IL16LCSDH-09-T-2664-40",63.8008961616768,0.862050289637958,"Estimable"
"166","Big6_Fra_23","IL16LCSDH-09-T-2664-43",63.4230724379617,0.86007969649546,"Estimable"
"167","Big6_Fra_23","IL16LCSDH-10-T-2665-20",62.0217207717791,0.862527106317023,"Estimable"
"168","Big6_Fra_23","IL16LCSDH-10-T-2665-21",62.8966719669858,0.860926911418754,"Estimable"
"169","Big6_Fra_23","IL16LCSDH-10-T-2665-22",61.2897059218613,0.862874985666957,"Estimable"
"170","Big6_Fra_23","IL16LCSDH-10-T-2665-41",62.2874221662452,0.862887537688865,"Estimable"
"171","Big6_Fra_23","IL16LCSDH-10-T-2665-42",64.5226688553778,0.862192771558036,"Estimable"
"172","Big6_Fra_23","IL16LCSDH-10-T-2665-54",62.6788776379025,0.862062797110996,"Estimable"
"173","Big6_Fra_23","IL16LCSDH-11-T-2666-206",61.740600125733,0.862090841303468,"Estimable"
"174","Big6_Fra_23","IL16LCSDH-11-T-2666-208",63.1713054075604,0.860624228680508,"Estimable"
"175","Big6_Fra_23","IL16LCSDH-11-T-2666-212",63.1498919169777,0.863017701740574,"Estimable"
"176","Big6_Fra_23","Kaskaskia",62.6048896396311,0.852265115619642,"Estimable"
"177","Big6_Fra_23","Pio 25R74",59.4297434146599,0.320757174565694,"Estimable"
"178","Big6_Fre_23","07-19334",57.3621378147841,0.194947966435593,"Estimable"
"179","Big6_Fre_23","12-26004",57.4270983646066,0.196695599464065,"Estimable"
"180","Big6_Fre_23","16-8048",57.658532584212,0.197789054082038,"Estimable"
"181","Big6_Fre_23","19-10123",57.7168645942068,0.185465338679182,"Estimable"
"182","Big6_Fre_23","19-12926",57.9225845807631,0.18273883137223,"Estimable"
"183","Big6_Fre_23","19-13414",58.3075966086888,0.184639194953814,"Estimable"
"184","Big6_Fre_23","19-13451",57.8150499991892,0.182067209450565,"Estimable"
"185","Big6_Fre_23","19-13713",57.905545031704,0.183911408795666,"Estimable"
"186","Big6_Fre_23","19-13978",58.2588403058899,0.186870015842084,"Estimable"
"187","Big6_Fre_23","19-14617",57.8072554038781,0.187335633477493,"Estimable"
"188","Big6_Fre_23","19-14845",57.5053175542925,0.188272846359156,"Estimable"
"189","Big6_Fre_23","19-14933",57.6418138887118,0.184422057956599,"Estimable"
"190","Big6_Fre_23","19-15017",57.6664131457555,0.185687836025819,"Estimable"
"191","Big6_Fre_23","19-16176",57.9378731200201,0.184037896813751,"Estimable"
"192","Big6_Fre_23","19-17546",57.7077345237667,0.188514253995073,"Estimable"
"193","Big6_Fre_23","19-17662",57.8686294422492,0.182342626288345,"Estimable"
"194","Big6_Fre_23","19-18153",58.046920936669,0.187163234492073,"Estimable"
"195","Big6_Fre_23","19-18156",57.5517924487017,0.18163267866179,"Estimable"
"196","Big6_Fre_23","19-18725",57.6990328936358,0.187957703543888,"Estimable"
"197","Big6_Fre_23","19-18826",57.7493796081708,0.18676945571452,"Estimable"
"198","Big6_Fre_23","19-18837",58.110159140295,0.181635772874733,"Estimable"
"199","Big6_Fre_23","19-18957",57.5623152298197,0.190107488061016,"Estimable"
"200","Big6_Fre_23","19-19205",57.8452552466527,0.185895165684157,"Estimable"
"201","Big6_Fre_23","19-20348",57.471289082521,0.181638576808614,"Estimable"
"202","Big6_Fre_23","19-21467",57.5582773244182,0.184577163809016,"Estimable"
"203","Big6_Fre_23","19-21760",57.1296118418943,0.181893272049269,"Estimable"
"204","Big6_Fre_23","19-21848",57.7579347992207,0.180624275765739,"Estimable"
"205","Big6_Fre_23","19-22757",58.6147388866983,0.182773565404556,"Estimable"
"206","Big6_Fre_23","19-23855",57.7352130895846,0.183242760827472,"Estimable"
"207","Big6_Fre_23","19-25469",57.9413039651544,0.182734938794636,"Estimable"
"208","Big6_Fre_23","19-26456",58.0191556517901,0.182516222159277,"Estimable"
"209","Big6_Fre_23","19-26709",57.9616058166914,0.196228738842328,"Estimable"
"210","Big6_Fre_23","19-27565",58.5165220075896,0.182733624642817,"Estimable"
"211","Big6_Fre_23","19-4151",58.0150458701522,0.182605939185688,"Estimable"
"212","Big6_Fre_23","19-5122",58.1683870722254,0.181733203373771,"Estimable"
"213","Big6_Fre_23","19-5632",57.9383346568484,0.179994572181247,"Estimable"
"214","Big6_Fre_23","19-6637",58.0805322930619,0.184054539458829,"Estimable"
"215","Big6_Fre_23","19-6946",57.8209549787667,0.181858845651554,"Estimable"
"216","Big6_Fre_23","2020-10001",57.8831239127867,0.208066423335424,"Estimable"
"217","Big6_Fre_23","2020-10026",57.6582307452161,0.212499563737003,"Estimable"
"218","Big6_Fre_23","2020-10275",57.5205069652305,0.209347963338009,"Estimable"
"219","Big6_Fre_23","2020-10322",57.1560865330133,0.207745737241872,"Estimable"
"220","Big6_Fre_23","2020-10415",56.9155403113424,0.203019429176928,"Estimable"
"221","Big6_Fre_23","2020-10435",57.3668890735646,0.207121624602684,"Estimable"
"222","Big6_Fre_23","2020-10630",58.0526093417707,0.205765054893023,"Estimable"
"223","Big6_Fre_23","2020-11134",57.4668521826046,0.216661342425766,"Estimable"
"224","Big6_Fre_23","2020-11426",57.0222420626415,0.206737437218925,"Estimable"
"225","Big6_Fre_23","2020-11841",57.8769848138707,0.209620280321548,"Estimable"
"226","Big6_Fre_23","2020-12650",57.3915416287366,0.209158884148968,"Estimable"
"227","Big6_Fre_23","2020-12665",57.6843891181409,0.208904692475227,"Estimable"
"228","Big6_Fre_23","2020-13145",57.5434094521333,0.21117646558635,"Estimable"
"229","Big6_Fre_23","2020-1362",57.7743683666833,0.216324355128249,"Estimable"
"230","Big6_Fre_23","2020-13902",57.1098829557908,0.204455607439296,"Estimable"
"231","Big6_Fre_23","2020-14116",57.1263479507166,0.204010950613642,"Estimable"
"232","Big6_Fre_23","2020-1511",58.2749821249801,0.209695144859596,"Estimable"
"233","Big6_Fre_23","2020-15256",57.5513142013267,0.209895947956081,"Estimable"
"234","Big6_Fre_23","2020-15403",58.3509043653826,0.217897076031913,"Estimable"
"235","Big6_Fre_23","2020-15429",58.2601190179331,0.215283829901988,"Estimable"
"236","Big6_Fre_23","2020-15726",57.3433728392337,0.204143247649686,"Estimable"
"237","Big6_Fre_23","2020-1578",57.7853873492032,0.214172322847526,"Estimable"
"238","Big6_Fre_23","2020-16022",57.7121172041898,0.213993042933121,"Estimable"
"239","Big6_Fre_23","2020-16035",57.4555159154845,0.209019959030371,"Estimable"
"240","Big6_Fre_23","2020-16102",57.7602639933034,0.204465455310894,"Estimable"
"241","Big6_Fre_23","2020-16118",57.9839329725896,0.215393878153167,"Estimable"
"242","Big6_Fre_23","2020-16145",57.9617019107657,0.214321695363107,"Estimable"
"243","Big6_Fre_23","2020-16641",57.9307736665855,0.216124910208457,"Estimable"
"244","Big6_Fre_23","2020-17006",57.7717989907796,0.217733559546437,"Estimable"
"245","Big6_Fre_23","2020-17017",57.6030274913438,0.211008029221556,"Estimable"
"246","Big6_Fre_23","2020-1761",57.9346527001144,0.216757727381883,"Estimable"
"247","Big6_Fre_23","2020-1847",57.3009172344446,0.209872626672324,"Estimable"
"248","Big6_Fre_23","2020-1862",57.3593922091594,0.214038649472173,"Estimable"
"249","Big6_Fre_23","2020-2010",57.6547052133522,0.202530528424559,"Estimable"
"250","Big6_Fre_23","2020-2032",57.1826950998341,0.218167855379938,"Estimable"
"251","Big6_Fre_23","2020-2068",57.7983197273623,0.215184977182469,"Estimable"
"252","Big6_Fre_23","2020-2101",57.7756546911912,0.208660380285105,"Estimable"
"253","Big6_Fre_23","2020-2318",58.068323755724,0.217058961019622,"Estimable"
"254","Big6_Fre_23","2020-2334",57.4429190898723,0.203529876926449,"Estimable"
"255","Big6_Fre_23","2020-2749",58.5232362418826,0.209474107241797,"Estimable"
"256","Big6_Fre_23","2020-2770",58.545538655235,0.216142663716498,"Estimable"
"257","Big6_Fre_23","2020-2864",57.7501265874117,0.20691800003575,"Estimable"
"258","Big6_Fre_23","2020-3205",57.4908216911422,0.215598223342323,"Estimable"
"259","Big6_Fre_23","2020-3234",57.3656104167186,0.216475991656569,"Estimable"
"260","Big6_Fre_23","2020-3607",58.0128776622866,0.211301505898047,"Estimable"
"261","Big6_Fre_23","2020-40034",57.5320618001278,0.206314218045642,"Estimable"
"262","Big6_Fre_23","2020-4907",57.5144605924417,0.20930113344618,"Estimable"
"263","Big6_Fre_23","2020-4951",57.6614514815661,0.214597274453075,"Estimable"
"264","Big6_Fre_23","2020-5250",58.4040877484614,0.214478386677516,"Estimable"
"265","Big6_Fre_23","2020-5369",57.8974009542512,0.215949491890091,"Estimable"
"266","Big6_Fre_23","2020-5376",57.5494672645492,0.209837299413452,"Estimable"
"267","Big6_Fre_23","2020-5416",57.6801080948179,0.211033483380426,"Estimable"
"268","Big6_Fre_23","2020-5533",57.9617557431478,0.215664522319638,"Estimable"
"269","Big6_Fre_23","2020-5545",57.6079176370216,0.210881326816215,"Estimable"
"270","Big6_Fre_23","2020-571",58.0207155230019,0.214940155508829,"Estimable"
"271","Big6_Fre_23","2020-6010",57.5060053996101,0.212367243029296,"Estimable"
"272","Big6_Fre_23","2020-6205",57.8426610344223,0.212732824525326,"Estimable"
"273","Big6_Fre_23","2020-6254",57.7191673364723,0.208365661856178,"Estimable"
"274","Big6_Fre_23","2020-6415",58.1483054608213,0.210532602606596,"Estimable"
"275","Big6_Fre_23","2020-6435",57.6223317615567,0.209294579768977,"Estimable"
"276","Big6_Fre_23","2020-6633",58.0399235019444,0.210611108058107,"Estimable"
"277","Big6_Fre_23","2020-7021",57.4189550014523,0.210478159569055,"Estimable"
"278","Big6_Fre_23","2020-7024",58.2769302354504,0.209048238499567,"Estimable"
"279","Big6_Fre_23","2020-7035",57.3291305104857,0.215367587342016,"Estimable"
"280","Big6_Fre_23","2020-7369",57.6278281942565,0.214576638740107,"Estimable"
"281","Big6_Fre_23","2020-7719",57.4117347256323,0.211527120335353,"Estimable"
"282","Big6_Fre_23","2020-7737",57.5524097159632,0.202695435150426,"Estimable"
"283","Big6_Fre_23","2020-7877",57.2963154069213,0.216476803316188,"Estimable"
"284","Big6_Fre_23","2020-7917",57.9763683609243,0.203311410784404,"Estimable"
"285","Big6_Fre_23","2020-8754",57.6126262466218,0.21538854822689,"Estimable"
"286","Big6_Fre_23","2020-9168",57.9603015066689,0.208375249599804,"Estimable"
"287","Big6_Fre_23","2020-9801",57.5836192181797,0.207863432726781,"Estimable"
"288","Big6_Fre_23","2020-9828",57.9994623130662,0.211336841190389,"Estimable"
"289","Big6_Fre_23","2020-9856",57.5640032358136,0.213563969278518,"Estimable"
"290","Big6_Fre_23","2020-9945",57.569554289234,0.204253689378875,"Estimable"
"291","Big6_Fre_23","25R76",57.5019690178188,0.269545279677641,"Estimable"
"292","Big6_Fre_23","AgriMAXX503",57.5037360098859,0.302412010181613,"Estimable"
"293","Big6_Fre_23","FILL",57.6579322693857,0.359522062209278,"Estimable"
"294","Big6_Fre_23","IL16LCSDH-01-T-863-10",57.6019271445216,0.214892372713922,"Estimable"
"295","Big6_Fre_23","IL16LCSDH-01-T-863-32",57.8325010369944,0.213837458905979,"Estimable"
"296","Big6_Fre_23","IL16LCSDH-01-T-863-5",57.4544253014708,0.214618472470182,"Estimable"
"297","Big6_Fre_23","IL16LCSDH-01-T-863-58",58.4216963674403,0.213384259014588,"Estimable"
"298","Big6_Fre_23","IL16LCSDH-01-T-863-6",58.5614762839066,0.211249727429379,"Estimable"
"299","Big6_Fre_23","IL16LCSDH-01-T-863-63",57.3340200195588,0.214100086615171,"Estimable"
"300","Big6_Fre_23","IL16LCSDH-01-T-863-72",57.4378562244171,0.213031016340462,"Estimable"
"301","Big6_Fre_23","IL16LCSDH-02-T-864-29",57.3601151665851,0.214948300784216,"Estimable"
"302","Big6_Fre_23","IL16LCSDH-02-T-864-38",57.4741778527491,0.211808839910916,"Estimable"
"303","Big6_Fre_23","IL16LCSDH-02-T-864-5",57.5180980039749,0.212659626067143,"Estimable"
"304","Big6_Fre_23","IL16LCSDH-02-T-864-54",57.3694359343681,0.213852277790531,"Estimable"
"305","Big6_Fre_23","IL16LCSDH-02-T-864-59",57.8920499354344,0.212903618322913,"Estimable"
"306","Big6_Fre_23","IL16LCSDH-02-T-864-6",57.8456376659052,0.216081363733584,"Estimable"
"307","Big6_Fre_23","IL16LCSDH-02-T-864-63",57.5502744083459,0.208723847393861,"Estimable"
"308","Big6_Fre_23","IL16LCSDH-03-T-865-28",57.5287451362524,0.216832961818091,"Estimable"
"309","Big6_Fre_23","IL16LCSDH-03-T-865-39",57.6390560310605,0.21312203648597,"Estimable"
"310","Big6_Fre_23","IL16LCSDH-03-T-865-46",58.131344555681,0.213410276588709,"Estimable"
"311","Big6_Fre_23","IL16LCSDH-04-T-2659-20",57.7513984430353,0.214272666786832,"Estimable"
"312","Big6_Fre_23","IL16LCSDH-04-T-2659-207",58.063417529124,0.214012801197886,"Estimable"
"313","Big6_Fre_23","IL16LCSDH-04-T-2659-212",57.9605524715334,0.212885608900982,"Estimable"
