"","germplasmName","predicted.value","std.error","status"
"59","17-23874",90.3690679952873,2.98314410357344,"Estimable"
"60","17-23902",88.6016376614927,2.99956802214962,"Estimable"
"61","17-23904",89.9489549591466,2.99326518087988,"Estimable"
"62","17-23912",85.4837679555235,3.05521714704591,"Estimable"
"63","17-24508",79.1129089442666,2.85910009448769,"Estimable"
"64","17-24663",85.8288912101135,3.062903721941,"Estimable"
"65","17-24977",80.9254616959434,3.20838347471667,"Estimable"
"66","17-25205",87.2188133646871,2.93145847663236,"Estimable"
"67","17-25738",79.5636854106594,3.1621606062287,"Estimable"
"68","17-25927",80.6573840207554,2.8881958915511,"Estimable"
"69","17-25930",76.9228383578783,3.16494222061047,"Estimable"
"70","17-26647",81.3053775280384,3.10467214445274,"Estimable"
"71","17-26648",83.4285515239998,3.10900803192923,"Estimable"
"72","17-27510",84.0094894776653,3.21739572381181,"Estimable"
"73","17-27559",85.4328567260773,3.0600127319077,"Estimable"
"74","17-27649",85.5850958145427,2.96735014174555,"Estimable"
"75","17-27660",82.2104945563463,3.1439610137179,"Estimable"
"76","17-27914",83.8356302490204,3.04874834736924,"Estimable"
"77","17-28445",84.4131899870831,3.10355300927247,"Estimable"
"78","17-29513",84.7951987050324,2.93071797590808,"Estimable"
"79","17-29544",85.2112566258682,2.91596419687669,"Estimable"
"80","17-30178",76.6334047127191,3.13863646307199,"Estimable"
"81","17-30209",83.496616332927,3.17479516809198,"Estimable"
"82","17-30219",82.3468150174549,3.13375923510007,"Estimable"
"83","17-30322",79.5323451516005,3.22687056009796,"Estimable"
"84","17-30333",80.4750944406466,3.15949061169507,"Estimable"
"85","17-30335",77.2066354361593,3.16145354564106,"Estimable"
"86","17-31124",80.4595747175003,2.93151488445033,"Estimable"
"87","17-31229",81.1931516122258,2.99565139706905,"Estimable"
"88","17-31374",78.8254105283094,3.16673565743459,"Estimable"
"89","17-31541",86.7052802423148,2.94907590566357,"Estimable"
"90","17-31555",85.817763932341,2.92807174114566,"Estimable"
"91","17-31616",81.0389824686107,3.18406201140934,"Estimable"
"92","07-19334",90.3178640349952,2.69004272970358,"Estimable"
"93","Kaskaskia",78.7929613094025,2.70612117894197,"Estimable"
"94","16-8048",89.4982409866719,2.72252825739505,"Estimable"
"95","16-10427",83.3740041316222,3.19368534420301,"Estimable"
"96","16-11226",78.3541878823591,3.23934338462404,"Estimable"
"97","16-36048",85.0183785365112,2.8713705355664,"Estimable"
"98","16-36176",83.1867177525553,3.11269355693512,"Estimable"
