"","germplasmName","predicted.value","std.error","status"
"1","17-2920",2.61672836770081,0.690638620146651,"Estimable"
"2","17-4326",3.09173777125998,0.638494932728409,"Estimable"
"3","17-5643",1.97052314126269,0.670585816603915,"Estimable"
"4","17-6412",2.81973398198366,0.63552324340638,"Estimable"
"5","17-6863",2.48890064640466,0.489911532039898,"Estimable"
"6","17-7136",3.58064362991175,0.672050290370586,"Estimable"
"7","17-7976",1.99728403943465,0.759137350591038,"Estimable"
"8","17-7978",2.7850915650667,0.748186220880445,"Estimable"
"9","17-8004",1.63089434830977,0.749292540855888,"Estimable"
"10","17-8036",2.69114035493174,0.536882477429254,"Estimable"
"11","17-8143",2.01880209954245,0.613669367444015,"Estimable"
"12","17-8152",1.9192701446404,0.618190938149176,"Estimable"
"13","17-8620",1.33344294997358,0.656043349590516,"Estimable"
"14","17-8626",2.16117995376837,0.680437966514708,"Estimable"
"15","17-8628",3.34144085794915,0.660533587984766,"Estimable"
"16","17-8636",2.09517233348081,0.662767512068217,"Estimable"
"17","17-8643",2.65580907608289,0.684737333213876,"Estimable"
"18","17-8738",2.49366543235127,0.676610546305621,"Estimable"
"19","17-8749",1.17212820727329,0.667982351796855,"Estimable"
"20","17-8824",2.30562198292493,0.636263382290474,"Estimable"
"21","17-8831",1.75010404269878,0.675291238548015,"Estimable"
"22","17-8832",2.51295728727446,0.634318323878562,"Estimable"
"23","17-8930",2.24240136755477,0.552527642062107,"Estimable"
"24","17-8948",2.399067349482,0.546615984128346,"Estimable"
"25","17-9161",2.64190409782333,0.686441095992777,"Estimable"
"26","17-9211",2.00962101611231,0.581593787037192,"Estimable"
"27","17-9339",2.62922790429735,0.661900499443128,"Estimable"
"28","17-9663",2.35015650294884,0.6350001652984,"Estimable"
"29","17-9832",1.19775133974693,0.715419842052171,"Estimable"
"30","17-9839",2.20841069357696,0.719382248122781,"Estimable"
"31","17-9968",1.9351025439701,0.54061150599456,"Estimable"
"32","17-10948",2.42953982025478,0.692748057661068,"Estimable"
"33","17-10964",3.20205359797924,0.717326339436017,"Estimable"
"34","17-12172",2.00606183631036,0.661173836274678,"Estimable"
"35","17-12564",2.42163677928195,0.575036337459706,"Estimable"
"36","17-12623",1.96621959320637,0.568068268971341,"Estimable"
"37","17-12954",2.69571698759965,0.613618559115424,"Estimable"
"38","17-13024",2.12600434808611,0.613597581978728,"Estimable"
"39","17-13938",3.11576938810142,0.675286139146007,"Estimable"
"40","17-15352",2.27246003157933,0.722006249370161,"Estimable"
"41","17-15667",2.70198599694699,0.694644620614117,"Estimable"
"42","17-17526",2.39728470664684,0.614455234618577,"Estimable"
"43","17-17739",3.40202550758686,0.607861242560389,"Estimable"
"44","17-18159",1.20774713279559,0.668855448274346,"Estimable"
"45","17-18176",0.889930949783032,0.634212565158282,"Estimable"
"46","17-18320",0.922560824514585,0.566461270192026,"Estimable"
"47","17-18529",2.73289252454059,0.621861656088612,"Estimable"
"48","17-18534",2.03131188637191,0.646676539102568,"Estimable"
"49","17-19355",2.40006721684017,0.681451608297063,"Estimable"
"50","17-19939",3.65825771225974,0.675249433538753,"Estimable"
"51","17-20035",3.38807705215358,0.710656581726545,"Estimable"
"52","17-20346",1.67689818379072,0.593794979382485,"Estimable"
"53","17-20426",2.32036470110575,0.630235046409168,"Estimable"
