"","study","germplasmName","predicted.value","std.error","status"
"304","Pr_Urb_21","IL16LCSDH-02-T-864-6",134.651689973877,0.901833740089529,"Estimable"
"305","Pr_Urb_21","IL16LCSDH-02-T-864-63",133.883424918042,0.833606898937991,"Estimable"
"306","Pr_Urb_21","IL16LCSDH-03-T-865-28",132.438649040555,0.832850888588214,"Estimable"
"307","Pr_Urb_21","IL16LCSDH-03-T-865-39",134.16743718431,0.835699183662765,"Estimable"
"308","Pr_Urb_21","IL16LCSDH-03-T-865-46",132.150930594734,0.841099308203923,"Estimable"
"309","Pr_Urb_21","IL16LCSDH-04-T-2659-20",137.042295885735,0.841901261311259,"Estimable"
"310","Pr_Urb_21","IL16LCSDH-04-T-2659-207",136.799152936619,0.841012066386127,"Estimable"
"311","Pr_Urb_21","IL16LCSDH-04-T-2659-212",135.8558422553,0.838795234966408,"Estimable"
"312","Pr_Urb_21","IL16LCSDH-04-T-2659-216",135.862959876581,0.829321572187921,"Estimable"
"313","Pr_Urb_21","IL16LCSDH-04-T-2659-225",134.391159373849,0.839910762425729,"Estimable"
"314","Pr_Urb_21","IL16LCSDH-04-T-2659-232",136.657819514745,0.839908573700091,"Estimable"
"315","Pr_Urb_21","IL16LCSDH-04-T-2659-3",135.508845966219,0.831997165564569,"Estimable"
"316","Pr_Urb_21","IL16LCSDH-04-T-2659-8",135.755073126163,0.863896992940896,"Estimable"
"317","Pr_Urb_21","IL16LCSDH-05-T-2660-3",133.618219460376,0.834175123522155,"Estimable"
