"","germplasmName","predicted.value","std.error","status"
"66","17-25205",88.4221386237313,2.69944286912294,"Estimable"
"67","17-25738",78.0371875043934,2.9434054046714,"Estimable"
"68","17-25927",80.611406234102,2.70951809549648,"Estimable"
"69","17-25930",74.4385869680697,2.95498511384836,"Estimable"
"70","17-26647",81.6244918919014,2.95186112229678,"Estimable"
"71","17-26648",82.7559783855993,2.94862591538486,"Estimable"
"72","17-27510",81.2528678028965,2.98645951668503,"Estimable"
"73","17-27559",85.6892748706206,2.75440015254276,"Estimable"
"74","17-27649",85.0561835565849,2.72240533642293,"Estimable"
"75","17-27660",82.3471501864545,2.96027785041771,"Estimable"
"76","17-27914",83.1425748541216,2.8968685834987,"Estimable"
"77","17-28445",83.7044258410665,2.91923520632803,"Estimable"
"78","17-29513",84.313243640345,2.72826456596117,"Estimable"
"79","17-29544",85.2604496090275,2.70472645686928,"Estimable"
"80","17-30178",75.9809091768076,2.96414309678652,"Estimable"
"81","17-30209",84.9495977490111,2.96437950076348,"Estimable"
"82","17-30219",83.1789776827453,2.9321356719568,"Estimable"
"83","17-30322",74.5859050172935,2.99151987750794,"Estimable"
"84","17-30333",81.4472169662026,2.96278599459738,"Estimable"
"85","17-30335",76.769765970893,2.96173611399812,"Estimable"
"86","17-31124",79.6254396919434,2.70968578794292,"Estimable"
"87","17-31229",80.5906520143512,2.75134710775514,"Estimable"
"88","17-31374",75.3580204500188,2.97301880323385,"Estimable"
"89","17-31541",88.0726243455906,2.71060598015055,"Estimable"
"90","17-31555",86.550142865339,2.70004339490907,"Estimable"
"91","17-31616",81.772105004225,2.99020086015138,"Estimable"
"92","07-19334",90.6376438861069,2.50337570851043,"Estimable"
"93","Kaskaskia",78.507485262781,2.49264133086679,"Estimable"
"94","16-8048",90.8915941528827,2.51949506471749,"Estimable"
"95","16-10427",83.9101505399888,2.95176072685424,"Estimable"
"96","16-11226",74.9306430811911,2.9966069462787,"Estimable"
"97","16-36048",84.7331048178688,2.73856842230128,"Estimable"
"98","16-36176",83.5050762905947,2.90814397824519,"Estimable"
"99","16-36206",84.6930663730922,2.8746824339975,"Estimable"
"100","US16-IL-065-030",79.1342597402429,2.6594864706869,"Estimable"
"101","US16-IL-065-109",78.1985535967873,2.78070798027967,"Estimable"
"102","US16-IL-065-111",83.4311008497762,2.65257712691512,"Estimable"
"103","US16-IL-065-125",80.348087293669,2.79032837540247,"Estimable"
"104","OH13-88-61",96.3413402231186,3.03669513074703,"Estimable"
"105","OH15-191-52",92.3136983992879,3.05714713235676,"Estimable"
"106","Pio25R74",88.3858015446607,2.76662721595534,"Estimable"
"107","16-8737",89.1004501388669,2.92855122872414,"Estimable"
"108","16-18648",75.743018942761,2.89930006988632,"Estimable"
"109","16-21764",81.476939654327,2.8256809321445,"Estimable"
"110","16-30848",79.8466791524616,2.96612892006806,"Estimable"
"111","17-8057",87.5952840928902,2.71817878826958,"Estimable"
"112","17-9320",82.4990366427923,2.70275796617509,"Estimable"
"113","US16-IL-061-029",86.1685507745869,2.65117366250892,"Estimable"
"114","US16-IL-061-074",85.572153450254,2.6795758719723,"Estimable"
"115","US16-IL-061-132",83.1984470601756,2.67603284122043,"Estimable"
"116","US16-IL-061-179",87.9889698301153,2.81626601376901,"Estimable"
"117","US16-IL-062-031",86.480952735539,2.68922572813467,"Estimable"
"118","US16-IL-062-068",87.9134000276911,2.86862906530107,"Estimable"
"119","US16-IL-062-071",86.2069255883324,2.87093054395912,"Estimable"
"120","US16-IL-062-097",79.027697131176,2.82548634172291,"Estimable"
"121","US16-IL-062-109",88.8619683186655,2.69371210193239,"Estimable"
"122","US16-IL-063-003",84.3112774205566,2.7494719639112,"Estimable"
"123","US16-IL-063-154",87.7670277608952,2.63433680336685,"Estimable"
"124","US16-IL-064-005",73.6062979327475,2.7618874911006,"Estimable"
"125","US16-IL-064-083",82.9132724965136,2.73674434594395,"Estimable"
"126","US16-IL-064-095",87.2036955181832,2.69063475103867,"Estimable"
"127","US16-IL-064-137",80.1270792324398,2.7490244426239,"Estimable"
"128","US16-IL-064-160",88.8951305562076,2.62773434452042,"Estimable"
"129","US16-IL-064-199",77.5440642467828,2.75161808627728,"Estimable"
"130","US16-IL-064-204",86.907974671256,2.74693348683169,"Estimable"
"131","US16-IL-064-229",88.2106605535343,2.75080364702498,"Estimable"
