"","study","germplasmName","predicted.value","std.error","status"
"75","YT_Addie_23","IL2021-14320",97.5225643869518,3.03886393785602,"Estimable"
"76","YT_Addie_23","IL2021-14337",95.8126298941622,4.74601399926781,"Estimable"
"77","YT_Addie_23","IL2021-1438",95.8369543601632,4.88815292353499,"Estimable"
"78","YT_Addie_23","IL2021-1444",97.0591431918121,4.7559438510119,"Estimable"
"79","YT_Addie_23","IL2021-14476",97.3388536328484,4.75765741579652,"Estimable"
"80","YT_Addie_23","IL2021-14511",94.6137445172535,4.75125165652214,"Estimable"
"81","YT_Addie_23","IL2021-14513",98.5837698763056,2.69858144112128,"Estimable"
"82","YT_Addie_23","IL2021-14556",95.4760982415208,3.27035956330502,"Estimable"
"83","YT_Addie_23","IL2021-14567",90.1153414848602,3.11942683891618,"Estimable"
"84","YT_Addie_23","IL2021-14624",97.7065004094385,4.74260656417462,"Estimable"
"85","YT_Addie_23","IL2021-14669",99.8251017356366,2.81923609570982,"Estimable"
"86","YT_Addie_23","IL2021-14672",97.9169959799858,4.75052809417618,"Estimable"
"87","YT_Addie_23","IL2021-14673",96.8053666986424,4.75132745265464,"Estimable"
"88","YT_Addie_23","IL2021-14676",94.4044039750099,3.02480149500816,"Estimable"
"89","YT_Addie_23","IL2021-14713",96.6037494159798,4.88815292353499,"Estimable"
"90","YT_Addie_23","IL2021-14741",98.7635505164907,4.75859114552476,"Estimable"
"91","YT_Addie_23","IL2021-14749",96.1887164801971,4.7571525143443,"Estimable"
"92","YT_Addie_23","IL2021-14773",96.6265575185364,4.7532013029219,"Estimable"
"93","YT_Addie_23","IL2021-14775",95.6803823799519,4.75171593169693,"Estimable"
"94","YT_Addie_23","IL2021-14779",100.267835359717,3.35294912965132,"Estimable"
"95","YT_Addie_23","IL2021-14836",96.5549847788442,4.68185258237775,"Estimable"
"96","YT_Addie_23","IL2021-14925",97.3316730296151,3.03419619039684,"Estimable"
"97","YT_Addie_23","IL2021-15029",96.403755022367,4.76063926281058,"Estimable"
"98","YT_Addie_23","IL2021-15047",95.805525822691,4.75880711315636,"Estimable"
"99","YT_Addie_23","IL2021-15050",96.1376900165113,4.75680351096948,"Estimable"
"100","YT_Addie_23","IL2021-15070",96.5545474438964,4.7593914898879,"Estimable"
"101","YT_Addie_23","IL2021-15104",96.5368552261246,4.75130694630818,"Estimable"
"102","YT_Addie_23","IL2021-15117",94.0424807991228,3.15060609744723,"Estimable"
"103","YT_Addie_23","IL2021-15134",95.984504779789,3.14218161169958,"Estimable"
"104","YT_Addie_23","IL2021-15138",96.5339207048775,2.67459783869127,"Estimable"
"105","YT_Addie_23","IL2021-15149",95.3877939770727,3.16856097658685,"Estimable"
"106","YT_Addie_23","IL2021-15152",99.5200171887966,3.09615620396829,"Estimable"
"107","YT_Addie_23","IL2021-15158",97.6822202213025,4.73990697485397,"Estimable"
"108","YT_Addie_23","IL2021-15175",96.9321134622846,4.75608076901818,"Estimable"
"109","YT_Addie_23","IL2021-15177",96.7625888307788,4.75307746701733,"Estimable"
"110","YT_Addie_23","IL2021-15179",90.8256631188121,3.1164645275619,"Estimable"
"111","YT_Addie_23","IL2021-15201",95.6537881723345,4.68185258237775,"Estimable"
"112","YT_Addie_23","IL2021-15207",93.7662756666796,3.00213701360252,"Estimable"
"113","YT_Addie_23","IL2021-15210",97.916123308307,4.74961283077251,"Estimable"
"114","YT_Addie_23","IL2021-15215",95.8084579548223,4.76158033027674,"Estimable"
"115","YT_Addie_23","IL2021-15219",104.437642254823,2.76674447487142,"Estimable"
"116","YT_Addie_23","IL2021-15228",100.749385571006,2.7126762382041,"Estimable"
"117","YT_Addie_23","IL2021-15245",95.8106396804043,3.13117160591696,"Estimable"
"118","YT_Addie_23","IL2021-15254",101.472856785191,3.06700084963988,"Estimable"
"119","YT_Addie_23","IL2021-15258",93.2873373273979,2.69545219616271,"Estimable"
"120","YT_Addie_23","IL2021-15263",96.415997616737,3.10618320087202,"Estimable"
"121","YT_Addie_23","IL2021-15432",96.5066489674293,4.74376045775652,"Estimable"
"122","YT_Addie_23","IL2021-15454",94.5365976307622,4.76349620141135,"Estimable"
"123","YT_Addie_23","IL2021-1546",95.980178700909,4.91331519142757,"Estimable"
"124","YT_Addie_23","IL2021-15576",96.3804352877892,4.88815292353499,"Estimable"
"125","YT_Addie_23","IL2021-15706",96.2112759750316,4.74844946960848,"Estimable"
"126","YT_Addie_23","IL2021-1571",97.2915509861631,4.74466414621987,"Estimable"
"127","YT_Addie_23","IL2021-15710",94.1972606753818,4.74670463537271,"Estimable"
"128","YT_Addie_23","IL2021-15714",95.6022515404608,4.7556426861515,"Estimable"
"129","YT_Addie_23","IL2021-15729",95.393263158176,4.78186248888483,"Estimable"
"130","YT_Addie_23","IL2021-15733",98.4717089046299,4.68185258237775,"Estimable"
"131","YT_Addie_23","IL2021-15734",95.492781822627,4.74715052798281,"Estimable"
"132","YT_Addie_23","IL2021-15745",97.1142902970452,4.75257389476745,"Estimable"
"133","YT_Addie_23","IL2021-15748",95.7453482116019,4.75518720909913,"Estimable"
"134","YT_Addie_23","IL2021-15749",95.3475577954409,4.76323887124559,"Estimable"
"135","YT_Addie_23","IL2021-15778",95.6407198012041,4.74516578819961,"Estimable"
"136","YT_Addie_23","IL2021-15809",96.2939863834925,3.05019835774431,"Estimable"
"137","YT_Addie_23","IL2021-15823",95.8811495141251,4.7710830332854,"Estimable"
"138","YT_Addie_23","IL2021-15931",96.4180861483243,4.91331519142757,"Estimable"
"139","YT_Addie_23","IL2021-15933",96.0195353503014,4.74375860734575,"Estimable"
"140","YT_Addie_23","IL2021-15934",95.4449099150181,4.76900306985623,"Estimable"
"141","YT_Addie_23","IL2021-15939",96.222558264449,4.74555467789332,"Estimable"
"142","YT_Addie_23","IL2021-15943",94.7881216819119,4.75790917705537,"Estimable"
"143","YT_Addie_23","IL2021-15944",97.1299167364943,4.71302164206832,"Estimable"
"144","YT_Addie_23","IL2021-15949",95.3738564780431,4.7555490615439,"Estimable"
"145","YT_Addie_23","IL2021-15963",95.5327319117585,4.68185258237775,"Estimable"
"146","YT_Addie_23","IL2021-15967",96.6654960129413,4.73847939917764,"Estimable"
